,id,x,y,z,rx,ry,rz
266,103220,-0.014834913540593702,-0.013888826393947925,0.08191958052888698,-1.226844,2.822373,0.050727
267,103221,-0.019363478367284487,-0.011464249852384976,0.08310397244733661,-0.9061870000000001,2.894566,0.031936
268,103222,-0.009189841476218708,0.009954879161432367,0.07978735217377067,-2.525584,1.7553889999999999,0.061944000000000006
269,103223,-0.02486281666203981,0.0024983454587983317,0.07898315247890897,-1.570338,2.674608,0.086741
270,103224,-0.026539552301036398,0.006457489138859792,0.0833105395617538,-0.632634,-3.008314,-0.142801
271,103225,-0.020521535553999114,-0.013608269989590041,0.08181224253981476,-1.450172,2.714817,0.06964400000000001
272,103226,-0.013990037886419766,-0.006211215085574659,0.0865010274267719,-1.0914629999999998,2.8433900000000003,0.145494
273,103227,-0.04355797231175884,0.006123783442264361,0.08855848493113422,-1.491839,-2.662415,-0.187528
274,103228,-0.005842481741248159,-0.009232040943451907,0.07962213854161432,-1.432418,2.720786,0.055775
275,103229,-0.01949314017527438,-0.0019607631592561342,0.08081690284274545,-0.742718,2.951458,0.096084
276,103230,-0.005233665499780047,-0.011962029840099857,0.08273601867546068,-1.890698,-2.376286,-0.10628399999999999
277,103231,-0.022352842069378074,-0.010787186462311152,0.07872850313239874,-1.567741,2.67863,0.106781
278,103232,-0.00524382162088418,0.005471164171807561,0.07675552442852501,-0.411682,-3.036216,-0.123624
279,103233,-0.011763844976630638,-0.018778051994499202,0.06971338978315955,-1.656563,2.571222,0.047205000000000004
280,103234,-0.011572067286188504,-0.006488827649819476,0.08082934417867178,-0.8300379999999999,2.9371709999999998,0.100187
281,103235,-0.03609817941572276,-0.0003291637079687205,0.08327806372855379,-1.958675,2.4041240000000004,0.068972
282,103236,-0.0004575142510696772,0.012131603513934656,0.08021429558639895,-2.760521,1.31358,0.01047
283,103237,-0.010119894740388933,-0.009180242915725468,0.07513552171151142,-1.5792030000000001,2.628405,0.087033
284,103238,-0.007884097945971063,-0.018146817835938297,0.06794943439807297,0.635315,-2.993086,-0.130249
285,103239,-0.005845080794273353,0.003708782870045845,0.06969561343591174,-1.033896,-2.852187,-0.113194
286,103240,-0.007744720413798617,-0.01751165342749633,0.06716540167077432,-2.386034,1.930838,0.13931300000000002
287,103241,-0.011562838014888437,0.017020806207155438,0.11218461505797872,-2.549465,1.594701,0.104305
288,103242,-0.023115209741640882,0.004951354255407433,0.07272336791664083,-0.461,-3.0755049999999997,-0.347537
289,103243,-0.025650863033834896,-0.03190087212696558,0.06645599335469456,-1.627242,2.556249,0.324158
290,103244,-0.016672849607738384,-0.01960510118415341,0.06369918058033261,-0.908243,-2.936601,-0.105097
291,103245,-0.011843421461071719,0.01766012022638709,0.07111748147498792,-0.495349,-3.062207,-0.268239
292,103246,-0.004340757914139572,-0.023371287550325456,0.07257211838657632,-1.333813,2.7263740000000003,0.321403
293,103247,-0.0030567478822043975,0.0119994406745638,0.07008328564958859,-0.83188,-2.993512,-0.177536
294,103248,-0.0060723698305857,-0.0008256577709700912,0.06973038567566499,-0.659775,-3.006529,-0.10160599999999999
295,103249,0.030269056663118823,-0.014868913280698046,0.08982773878257122,-0.659621,2.2050240000000003,0.169545
296,103250,0.02466339109608593,-0.014946498341007225,0.09453695840215148,-0.729245,1.9944540000000002,0.164449
297,103251,-0.011086715567004177,-0.006477956712473164,0.07010856273970917,-0.667442,-3.05916,-0.08470599999999999
298,103252,-0.002806811166965208,-0.028361661398666874,0.0643825293138151,-0.982834,2.896325,0.11339400000000001
299,103253,0.0013576843725943378,-0.01511295261607237,0.06974992562166178,-1.417076,2.710668,0.341641
300,103254,-0.006015515525281326,-0.02317872204060698,0.06827809608585188,-0.147729,3.1190290000000003,0.169933
301,103255,0.0023941604183019623,-0.036582327421785396,0.0715478159711541,-1.581309,2.5907430000000002,0.290259
302,103256,-0.006367986320929626,-0.017640390850085782,0.07412865830728133,-1.524972,2.6301,0.30007
303,103257,-0.0072013307051561155,-0.023515265078278298,0.07354662012952688,-0.309348,3.072339,0.136982
304,103258,-0.001791107264390134,-0.00942930407977665,0.07102177982257607,-0.6389859999999999,2.8934290000000003,0.14544
305,103259,0.0051469576868145035,-0.03399293874726052,0.07137229242126021,-1.598195,2.495723,0.27520700000000003
306,103260,-0.0023706569038473347,-0.02401202602409515,0.07723611325194502,-0.800642,2.947347,0.174231
307,103261,-0.017341045445652545,-0.008649406627342815,0.07523819254222702,-1.108132,2.787689,0.30699099999999996
308,103262,-0.005909612912373357,0.0016830349730005672,0.07479961813493778,-1.0565870000000002,2.799087,0.31412199999999996
309,103263,-0.02136742002406543,-0.0170080294951844,0.07275138157279556,-0.48271000000000003,3.05748,0.177494
310,103264,-0.003829765681306588,-0.017223299247871943,0.07025141529196538,-1.515235,2.5496,0.325613
311,103265,-0.01255094726883215,-0.029002994939908662,0.0722576735723771,-0.623905,2.986666,0.19783900000000001
312,103266,-0.01600496416214896,0.018646392922014844,0.06957513949385519,-0.614608,-3.0247490000000004,-0.148814
313,103267,-0.015658619476371923,0.0144377265486272,0.08126699398303469,-2.614937,1.545591,0.18696
314,103268,-0.0022981761674041676,0.02155649152435616,0.06883551601330389,-2.6657610000000003,1.495668,0.13663499999999998
315,103270,-0.019392842256974983,0.008026212224094107,0.07355862021421958,-0.499741,-2.982027,-0.179756
316,103271,-0.008775613048740364,0.01673637146733787,0.07496969575988995,-0.462106,-3.0404310000000003,-0.279469
317,103272,-0.004918056849933583,-0.025597788081143595,0.06793525003420199,-1.8826310000000002,2.350683,0.27105300000000004
318,103273,-0.017523930098620803,-0.01775119735200254,0.0735799506473942,-1.275888,2.699793,0.362802
319,103274,-0.00935434483987756,-0.020020369871111852,0.07482221385871995,-0.474235,3.068459,0.25649299999999997
320,103275,-0.008030401260395795,-0.019509411374638845,0.07027947727284899,-0.491361,2.973753,0.24299899999999997
321,103276,-0.007124124732584696,-0.020326403532518127,0.07538747866864393,-0.666848,2.957376,0.20922
322,103277,-0.006075499484198166,-0.009771994857491317,0.07622489545605632,-0.66674,2.985897,0.202965
323,103278,-0.0066238198718103145,-0.02794993733755251,0.06806037425370651,0.009726,-3.092062,-0.165404
324,103279,0.008195142668330716,-0.03185317308027937,0.0702899932772375,-0.588191,2.99842,0.196472
325,103280,-0.008059527021609258,-0.026723195638447578,0.0735653295250904,0.084057,-3.095327,-0.21889299999999998
326,103281,-0.030420975986696817,-0.026607873544121797,0.07820028855865632,0.187302,3.661951,0.10312
327,103282,-0.00561122056826894,-0.03153238946205707,0.06807362210345307,-0.274536,-3.066935,-0.097912
328,103283,-0.009797492352121314,-0.02011832851667367,0.07687885222241723,-0.447672,3.0454779999999997,0.218146
329,103284,-0.007970936843106185,-0.02799265433688451,0.07508017237168793,0.161794,-3.111512,-0.15804300000000002
330,103285,0.00148108499969061,-0.019972213704970446,0.07372636775762226,0.15199000000000001,-3.131957,-0.12714
331,103286,-0.006833989237604869,-0.018896558787272404,0.07528425739137391,-0.007181,-3.049754,-0.152142
332,103287,-0.017405278043731997,-0.03618396510855407,0.07558143039116724,0.629582,-2.993435,-0.12323800000000001
333,103288,-0.011092906164564644,-0.016222402359725024,0.07641902527534764,-1.251788,2.785884,0.24638000000000002
334,103289,-0.0006168050959170418,0.017743436756949702,0.07883441499437296,-0.3507,-3.0835209999999997,-0.132075
335,103290,-1.7698867973127853e-05,-0.0030313945876204017,0.07347679974662967,-1.791135,2.514669,0.152651
336,103291,-0.03761893733728216,-0.006209643611940265,0.1607050138207008,0.332905,-0.8229629999999999,-0.014834
337,103292,0.010422802078580741,0.007913201296317262,0.07923759472323112,-0.523927,-3.009003,-0.22576999999999997
338,103294,0.007675796588186347,0.018863869855075512,0.07791831741513155,-1.397968,2.7542709999999997,0.188639
339,103295,0.012096211408056144,0.009061796258831622,0.07938500477374669,-0.555894,-3.026325,-0.194519
340,103296,0.006033640939057996,-0.019946313335070583,0.07279496595607046,-1.937041,2.386105,0.015993
341,103297,0.017554886313417405,0.0013444498777774282,0.08063253977109633,-0.919219,2.553918,0.149536
342,103298,0.005772182260046111,0.026128458776726055,0.07438335156600158,-1.579697,2.546567,0.135544
343,103299,0.002214642384416061,0.00858614102056829,0.07435790308979698,0.502374,3.2691,0.156682
344,103300,-0.0031716923071418704,-0.01890959941830488,0.07454904028894307,-1.531085,2.692798,0.094182
345,103301,0.0036203015812159714,-0.0010922683783730668,0.07434793505661132,-0.7212069999999999,-2.9531970000000003,-0.131037
346,103302,-0.004281345264529796,0.004698746666791478,0.07892446066664767,-1.413837,2.743609,0.163848
347,103303,0.00776345020999537,0.014157985836925562,0.08033954138111213,-0.531291,-3.022948,-0.160913
348,103304,0.0061333869447436715,-0.012453105664379932,0.0754280459072858,-1.442135,2.671808,0.05566
349,103305,0.002268774174419301,0.003287201795651587,0.07226847724873132,-0.750164,-3.021696,-0.09285399999999999
350,103306,-0.02185834371330333,0.0029380825445070955,0.08422902506788624,1.243107,-2.454682,-0.11715
351,103307,0.005559196038834584,0.016612643399731754,0.08285116535072312,-0.600167,-3.0161990000000003,-0.152038
352,103308,0.009218177547075702,-0.010211841163146298,0.07986874798794022,-1.265096,2.803986,0.12228900000000001
353,103309,0.011964003476315653,-0.003830209923304727,0.0730802016879755,-0.620686,-3.022771,-0.086191
354,103310,0.009847363993431007,0.01772565666447107,0.07755319616137032,-1.170523,2.8490889999999998,0.21223000000000003
355,103311,-0.0005976688095243351,0.02826591385818454,0.07787785485004461,-0.433485,-3.017264,-0.159892
356,103312,-0.00042059887856201047,-0.025925070488205446,0.07223717269888685,-1.506033,2.693964,0.10465
357,103313,0.008347572732603408,-0.0017775517784322159,0.0770576204246804,-0.709238,-2.993309,-0.137793
359,103315,0.0037076709469273275,0.020317619242484826,0.08205155924143687,-0.589444,-3.002767,-0.132407
360,103316,-0.004849618567894004,-0.011132973694269526,0.07520246985133722,-2.18033,2.198515,-0.040095
361,103317,-0.014188757499908831,-0.01822401535864562,0.08085913922462681,1.1569049999999999,-2.7808490000000003,-0.12359300000000001
362,103318,0.0017904708430876988,-0.0020992302093117603,0.07277188757661744,-0.591083,-2.9953790000000002,-0.104529
363,103319,0.011387801287272032,0.023310388366315694,0.08301229653912587,-1.156823,2.628217,0.192769
364,103320,0.007151232606396193,0.0161296482604994,0.07859696532887374,-0.45715100000000003,-3.036916,-0.117369
365,103321,-0.0021289974136947574,-0.01747569745121024,0.07814113635595638,1.488159,-2.68885,-0.11979300000000001
366,103322,0.007079226748133725,-0.009801005118782003,0.07386105786595441,-0.6141300000000001,-3.032346,-0.058452
367,103323,0.0005634681340725555,0.008046348214105053,0.08025571232219011,-1.192064,2.8397360000000003,0.090587
368,103324,0.006168645538440013,0.015207182579819874,0.07719097804196381,-0.672711,-2.955101,-0.097398
369,103325,0.051602795517017575,-0.0067518814139817425,0.15895894276550443,-0.374337,0.787802,0.052498
371,103327,0.003941780618827009,0.001055463618475195,0.076776529073425,-1.069988,2.8814900000000003,0.137438
372,103328,0.0031128411774994074,0.015073359983880551,0.08276545027760471,-0.551779,-3.001156,-0.133022
373,103329,0.0060547614324523566,-0.022505161292329066,0.0760850010598035,-1.545089,2.656177,0.07294099999999999
374,103330,-0.01323522777081159,-0.005952530431034282,0.07826474944381567,-1.028416,2.850751,0.153389
375,103331,-0.0006350417881198815,0.009450143529577456,0.08070653187087565,-0.8333879999999999,-2.958116,-0.158815
376,103332,0.007184767789676082,0.0008933444374279037,0.07955428949440066,-0.9483729999999999,2.8888990000000003,0.14181300000000002
377,103333,-0.01237665657500242,0.008175554295465312,0.07970902244677022,-0.531416,-3.000147,-0.08871699999999999
378,103334,-0.0008480080966859786,-0.017967513195787384,0.07578019565333845,1.406978,-2.711172,-0.217416
379,103335,-0.00012600148876590615,-0.008975315487214669,0.07226819933299182,-0.693998,-3.019027,-0.068884
380,103336,-0.008134931829044501,0.0026074857039892286,0.08131203698469125,1.145733,-2.601536,-0.135345
381,103337,-0.004677731844473415,0.013956961085721736,0.08065454663666903,-0.495001,-3.0186319999999998,-0.157452
382,103338,0.00041312386218393844,-0.025343575207644027,0.07389440359589233,1.229025,-2.701196,-0.10983499999999999
383,103339,0.00700239025492559,-0.015671712784653496,0.07550791581539201,-0.6433,-3.026249,-0.085228
384,103340,0.005607381531052988,-0.0037627461479403344,0.07146772992802616,-1.021664,2.874564,0.295584
385,103341,0.004893862608152214,-0.025645211747567127,0.0673166162920257,-1.655075,2.525311,0.260775
386,103342,-0.0030794849096825666,-0.0001355541577559155,0.07913985045247825,-0.470462,-3.000346,-0.22113200000000002
387,103343,0.0017162930823866878,-0.0038706025241747374,0.07468325196851183,-1.103475,2.849781,0.28426999999999997
388,103344,0.0019708684538839276,-0.0024296309783951205,0.07507443837771424,-0.5980260000000001,-2.961163,-0.204631
389,103345,0.003059453066582514,-0.015377740200664973,0.07103369025287348,-0.740093,-2.885799,-0.17123
390,103346,0.010597114760025656,-0.00582641303449161,0.07941450928477753,-0.7967270000000001,2.952675,0.312579
391,103347,0.001578689265155588,-0.02899162640288897,0.06542992139622868,-0.878445,-2.895062,-0.105121
392,103348,-0.025907702074011628,-0.04218764750054394,0.07364108759339165,0.59739,-2.612963,-0.150597
393,103349,0.0023741420811951436,-0.009478025750958385,0.07411409305594803,-0.89579,2.8978479999999998,0.334043
394,103350,0.00857715193376778,-0.0034660147676732157,0.07059278391208024,-0.542153,-3.029819,-0.213025
395,103351,0.025656954855710398,-0.001281569819844423,0.07537944741984316,-0.876606,2.9241349999999997,0.33510999999999996
396,103352,-0.008623357825476973,-0.025016471737906578,0.07104356062293046,0.5849439999999999,-2.745181,-0.079934
397,103353,-0.0073677588643438294,-0.007247706689816941,0.07691121134599052,0.592808,-2.8274169999999996,-0.286179
398,103354,0.005227139390629784,0.006939965335021464,0.0754556063804186,-1.124399,2.8136669999999997,0.306704
399,103355,-0.010599196042229525,-0.016780229632531965,0.07144635574893338,0.543844,-3.00073,-0.136532
400,103356,-0.0041408718009423124,-0.01713879834124536,0.07468463855296562,-0.945709,2.922287,0.14935199999999998
401,103357,0.009880126150313927,0.01199498358556084,0.07430441109547667,0.44536899999999996,-3.095263,-0.351011
402,103358,-0.038039110345806745,-0.04233718537170812,0.11574397730273153,0.460425,-1.722949,-0.025617
403,103359,0.011086089341740817,0.009305951157020077,0.07363735231594286,-0.71034,2.941176,0.31064
404,103360,0.009684812813857233,-0.02028048387152539,0.0750583345930331,-0.8930809999999999,2.8718619999999997,0.189342
405,103361,0.01397910975979246,-0.012518222051771576,0.06815984701397268,-1.183147,2.7903689999999997,0.255425
406,103362,0.013374076937149981,-0.016104450443543743,0.0820788587151419,-1.107518,2.8310419999999996,0.256635
407,103363,-0.009583364853895023,-0.022926275990791344,0.07778254249339323,-0.726553,2.970908,0.222206
408,103364,0.008350103827892629,0.0076908628035395,0.0749778141012333,-0.9479989999999999,2.886063,0.332902
409,103365,-0.007229443508299835,-0.023483145591956148,0.07834699025765936,-0.753912,2.944597,0.1722
410,103366,0.011652943733841419,0.009290315424654546,0.0780195283683481,-1.122898,2.8059830000000003,0.318931
411,103367,0.00358546998737453,-0.04097648929730953,0.0717042125514534,0.630329,-2.9320619999999997,-0.23174899999999998
412,103368,0.011859243807827947,-8.036828251315777e-05,0.07744554211450404,-0.9451370000000001,2.888656,0.447324
413,103369,0.01363536372872379,-0.025266245261407905,0.07936192260113062,-1.018491,2.847921,0.306981
414,103370,0.006304649611251643,-0.03469192860896635,0.07150717188164438,-0.720707,2.963318,0.276596
415,103372,-0.007145207435923203,-0.021992626358652383,0.07099154840938887,-0.552938,-3.003837,-0.20647800000000002
416,103373,0.018289498932754118,0.0018366946854166035,0.07346870616722266,-0.689924,2.837717,0.338304
417,103374,0.002828611814203588,-0.03342201011449963,0.07872911859328309,-0.802087,2.9342610000000002,0.173278
